# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 10 10:54:29 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag
8822421,K06188.01,,CANDIDATE,CANDIDATE,0.0000,1.645319649,9.0520000e-06,-9.0520000e-06,1.0820e+03,1.090e+02,-1.090e+02,2.46,4.400e-01,-1.900e-01,0.0257,,,89.14,,,1296.0,,,666.35,375.03,-157.14,5416.00,162.00,-146.00,-0.2600,0.3000,-0.3000,0.7560,0.1350,-0.0580,0.8470,0.0800,-0.0980,293.247010,45.056461,15.517
8957954,K06189.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.179924994,6.5000000e-08,-6.5000000e-08,2.5315e+05,6.910e+01,-6.910e+01,60.99,2.046e+01,-6.380e+00,0.0334,,,81.71,,,1448.0,,,1040.63,1021.36,-309.80,6106.00,163.00,-199.00,-0.1600,0.3000,-0.3000,0.9660,0.3240,-0.1010,1.0430,0.1400,-0.1400,293.685910,45.238609,13.960
8984706,K06190.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,10.135401047,3.8600000e-07,-3.8600000e-07,2.5606e+05,2.610e+01,-2.610e+01,89.16,2.482e+01,-3.037e+01,0.0894,,,87.91,,,1035.0,,,270.76,226.71,-166.41,5895.00,175.00,-175.00,-0.3200,0.3000,-0.3000,1.4150,0.3940,-0.4820,0.9260,0.1280,-0.0930,300.935880,45.205688,13.920
4247807,K03748.02,,FALSE POSITIVE,FALSE POSITIVE,,2.024879340,3.7660000e-05,-3.7660000e-05,1.4580e+02,5.230e+01,-5.230e+01,1.00,4.300e-01,-1.100e-01,0.0288,,,87.66,,,1284.0,,,643.17,897.63,-195.32,5440.00,219.00,-168.00,-0.3000,0.3600,-0.2600,0.8250,0.3550,-0.0920,0.7790,0.1410,-0.0610,287.168490,39.379581,14.808
4472818,K03878.02,,CANDIDATE,CANDIDATE,0.9990,15.357344500,1.0610000e-04,-1.0610000e-04,1.1710e+02,1.550e+01,-1.550e+01,1.42,2.200e-01,-7.000e-02,0.1223,,,87.48,,,729.0,,,66.65,26.33,-10.11,5818.00,78.00,-78.00,0.1000,0.1500,-0.1500,0.9860,0.1480,-0.0530,1.0320,0.0570,-0.0630,293.885410,39.519810,12.720
8030339,K03954.02,Kepler-1534 b,CONFIRMED,CANDIDATE,1.0000,5.716687870,3.3220000e-05,-3.3220000e-05,4.3170e+02,3.900e+01,-3.900e+01,1.92,4.900e-01,-2.200e-01,0.0599,,,88.04,,,955.0,,,196.51,158.34,-60.70,5638.00,186.00,-186.00,-0.1800,0.3000,-0.3000,0.8830,0.2290,-0.0980,0.8750,0.1150,-0.0830,292.395390,43.869068,15.665
8037145,K00520.04,Kepler-176 e,CONFIRMED,CANDIDATE,0.9050,51.165801900,4.3080000e-04,-4.3080000e-04,2.5920e+02,2.200e+01,-2.200e+01,1.51,5.000e-02,-1.100e-01,0.2494,,,89.08,,,398.0,,,5.96,0.90,-1.14,4963.00,81.00,-74.00,0.1600,0.1500,-0.1500,0.8260,0.0320,-0.0600,0.7890,0.0550,-0.0290,294.667970,43.853260,14.550
5471059,K03956.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,12.424955900,3.7930000e-04,-3.7930000e-04,1.1040e+02,7.500e+00,-7.500e+00,0.88,2.200e-01,-7.000e-02,0.1017,,,88.28,,,703.0,,,57.80,44.11,-15.37,5524.00,166.00,-182.00,-0.0400,0.3000,-0.3000,0.8470,0.2130,-0.0710,0.9080,0.0920,-0.0920,297.558590,40.634670,14.720
5471675,K04000.02,,FALSE POSITIVE,FALSE POSITIVE,,12.427135000,1.1170000e-03,-1.1170000e-03,3.2500e+01,1.160e+01,-1.160e+01,1.05,4.800e-01,-3.300e-01,0.1167,,,89.95,,,1143.0,,,403.80,558.12,-240.61,6561.00,168.00,-247.00,-0.0800,0.2400,-0.3200,1.8210,0.8510,-0.5710,1.3760,0.2520,-0.3150,297.720370,40.650200,13.306
8934103,K04009.02,,CANDIDATE,CANDIDATE,0.9300,77.792718000,2.6040000e-03,-2.6040000e-03,2.8790e+02,4.160e+01,-4.160e+01,2.17,3.100e-01,-4.200e-01,0.3548,,,89.60,,,453.0,,,10.00,3.94,-3.85,5497.00,83.00,-74.00,0.3200,0.1500,-0.1500,1.2410,0.1810,-0.2410,0.9810,0.0510,-0.0510,283.345700,45.274460,15.245
9551430,K04030.02,,CANDIDATE,CANDIDATE,,163.514898470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.188630,46.185768,15.553
3530668,K05986.01,,FALSE POSITIVE,FALSE POSITIVE,0.0020,1.946198513,2.6800000e-07,-2.6800000e-07,1.3072e+05,1.820e+02,-1.820e+02,52.58,1.468e+01,-1.321e+01,0.0315,,,87.09,,,1853.0,,,2779.44,2378.35,-1450.57,6224.00,199.00,-243.00,-0.1400,0.2500,-0.3000,1.4330,0.4000,-0.3600,1.0940,0.1810,-0.1480,287.039670,38.640308,13.993
3532985,K05987.01,,CANDIDATE,CANDIDATE,0.0490,5.288547653,2.4710000e-06,-2.4710000e-06,2.1853e+03,1.400e+01,-1.400e+01,55.28,1.719e+01,-2.100e+01,0.0793,,,81.45,,,2333.0,,,6999.38,5534.17,-4553.64,4918.00,51.00,-116.00,0.2100,0.1500,-0.2000,9.1690,2.8500,-3.4840,2.3760,0.4090,-0.9540,287.915160,38.640781,11.317
10718726,K00600.02,,CANDIDATE,CANDIDATE,,294.055263000,7.4950000e-03,-7.4950000e-03,7.7000e+02,3.970e+01,-3.970e+01,2.80,1.290e+00,-2.600e-01,0.8824,,,89.95,,,288.0,,,1.64,2.21,-0.47,6108.00,152.00,-200.00,-0.0800,0.2200,-0.3000,1.0110,0.4650,-0.0950,1.0520,0.2070,-0.1240,286.249820,48.060940,14.827
3831911,K05988.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,30.483800600,2.5200000e-04,-2.5200000e-04,1.8441e+04,2.542e+03,-2.542e+03,23.87,1.300e+00,-1.710e+00,0.1552,,,88.89,,,315.0,,,2.32,0.53,-0.52,3857.00,97.00,-97.00,-0.1000,0.1000,-0.1000,0.5310,0.0290,-0.0380,0.5350,0.0330,-0.0300,285.055150,38.985008,15.021
3852258,K05989.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,5.758436700,2.1340000e-05,-2.1340000e-05,7.3660e+02,3.890e+01,-3.890e+01,66.22,1.430e+00,-2.717e+01,0.0968,,,89.67,,,3389.0,,,31195.25,4188.67,-21400.10,4754.00,100.00,-120.00,0.0700,0.1500,-0.7000,25.2870,0.5460,-10.3740,3.6440,0.0730,-2.4010,291.980960,38.971180,13.819
3858919,K05990.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,25.952291300,8.4630000e-04,-8.4630000e-04,5.5780e+02,4.710e+01,-4.710e+01,2.03,5.100e-01,-1.800e-01,0.1696,,,89.55,,,567.0,,,24.49,18.81,-6.88,5692.00,177.00,-197.00,-0.0400,0.3000,-0.3000,0.8660,0.2170,-0.0780,0.9650,0.0940,-0.1150,293.702910,38.956291,15.999
3869326,K05991.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,8.585995370,2.5550000e-05,-2.5550000e-05,8.1800e+02,2.690e+01,-2.690e+01,39.03,2.410e+00,-9.640e+00,0.1165,,,89.32,,,2319.0,,,6831.52,1115.35,-3374.36,4805.00,38.00,-135.00,0.2100,0.2000,-0.2000,13.9410,0.8600,-3.4420,2.8530,0.2200,-1.2490,296.033020,38.936691,11.598
3971315,K05992.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,9.892240848,3.7150000e-06,-3.7150000e-06,5.2832e+03,2.010e+01,-2.010e+01,40.38,1.281e+01,-4.280e+00,0.0924,,,81.58,,,907.0,,,160.25,149.21,-48.31,6225.00,169.00,-206.00,-0.1800,0.2500,-0.3500,1.0090,0.3200,-0.1070,1.0700,0.1440,-0.1440,295.693240,39.006538,13.664
2852810,K06097.04,,CANDIDATE,CANDIDATE,,126.505657000,7.8690000e-03,-7.8690000e-03,9.5500e+01,1.590e+01,-1.590e+01,1.51,8.200e-01,-3.100e-01,0.5347,,,89.95,,,528.0,,,18.42,30.03,-8.44,7092.00,195.00,-264.00,-0.4400,0.2400,-0.3200,1.5250,0.8180,-0.3140,1.2720,0.2900,-0.2020,291.515750,38.058418,12.749
2997455,K06098.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.129848432,1.5600000e-07,-1.5600000e-07,4.6585e+03,7.600e+00,-7.600e+00,120.13,2.027e+01,-3.762e+01,0.0257,,,63.50,,,3553.0,,,37690.90,15945.97,-21235.95,4846.00,50.00,-93.00,0.1600,0.1000,-0.1500,7.1020,1.1980,-2.2240,1.7750,0.2520,-0.5890,293.130400,38.127789,13.800
3003991,K06099.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,7.244778994,3.8900000e-07,-3.8900000e-07,9.9147e+04,7.200e+01,-7.200e+01,25.68,5.740e+00,-1.920e+00,0.0701,,,88.46,,,818.0,,,105.76,72.40,-24.61,5530.00,166.00,-149.00,-0.2200,0.3000,-0.3000,0.7880,0.1760,-0.0590,0.8820,0.0830,-0.1020,294.489960,38.199619,13.926
3003991,K06099.02,,FALSE POSITIVE,FALSE POSITIVE,,110.155272700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.489960,38.199619,13.926
3229028,K06100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.730964241,3.5440000e-06,-3.5440000e-06,4.4000e+01,2.000e+00,-2.000e+00,0.99,1.600e-01,-1.900e-01,0.0164,,,77.58,,,2467.0,,,8801.05,3669.67,-3393.08,5929.00,79.00,-79.00,0.1200,0.1500,-0.1500,1.4630,0.2330,-0.2850,1.1070,0.0990,-0.0890,289.811430,38.324951,13.036
3229028,K06100.02,,CANDIDATE,CANDIDATE,,117.684591000,2.1070000e-03,-2.1070000e-03,1.3460e+02,3.070e+01,-3.070e+01,1.52,8.200e-01,-2.800e-01,0.4789,,,89.95,,,459.0,,,10.46,16.71,-4.43,6362.00,158.00,-211.00,-0.2600,0.2600,-0.3000,1.2790,0.6840,-0.2400,1.0540,0.2630,-0.1190,289.811430,38.324951,13.036
3230787,K06101.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,17.734020239,1.0060000e-06,-1.0060000e-06,1.8668e+05,4.560e+01,-4.560e+01,93.52,1.890e+01,-2.840e+01,0.1316,,,88.03,,,892.0,,,149.48,91.31,-83.35,5883.00,162.00,-133.00,-0.2800,0.3500,-0.2500,1.5540,0.3140,-0.4720,0.9660,0.1460,-0.1060,290.254850,38.341660,12.553
5956656,K01053.02,,CANDIDATE,CANDIDATE,0.9080,46.245164000,4.9250000e-04,-4.9250000e-04,4.9210e+02,3.350e+01,-3.350e+01,2.46,3.600e-01,-3.600e-01,0.2466,,,89.62,,,519.0,,,17.15,6.57,-5.28,5553.00,74.00,-74.00,0.1400,0.1500,-0.1500,1.1070,0.1610,-0.1610,0.9330,0.0670,-0.0430,290.607940,41.201092,15.376
9093086,K06191.01,,CANDIDATE,CANDIDATE,0.6900,9.704337900,1.7440000e-04,-1.7440000e-04,1.2900e+02,1.690e+01,-1.690e+01,1.19,4.000e-01,-1.300e-01,0.0920,,,89.81,,,932.0,,,178.46,174.90,-56.62,6273.00,169.00,-225.00,-0.1400,0.2500,-0.3000,1.0440,0.3490,-0.1160,1.0990,0.1540,-0.1390,293.403230,45.493809,14.752
9015738,K01616.02,,CANDIDATE,CANDIDATE,,34.775371000,1.2740000e-03,-1.2740000e-03,3.8800e+01,1.490e+01,-1.490e+01,0.67,1.100e-01,-4.000e-02,0.2186,,,89.38,,,582.0,,,27.11,12.10,-4.88,6028.00,96.00,-138.00,0.2100,0.0700,-0.1900,1.0470,0.1730,-0.0540,1.1490,0.0690,-0.1010,289.506350,45.370998,11.538
7954278,K07859.01,,CANDIDATE,CANDIDATE,0.9990,0.306702491,7.1900000e-07,-7.1900000e-07,1.3880e+02,7.700e+00,-7.700e+00,0.93,1.300e-01,-1.200e-01,0.0080,,,86.24,,,2318.0,,,6868.33,3494.56,-2311.57,5310.00,202.00,-184.00,-0.3600,0.3500,-0.3000,0.7860,0.1100,-0.0990,0.7320,0.1150,-0.0460,289.825990,43.725231,15.229
9093086,K06191.02,,CANDIDATE,CANDIDATE,0.7370,12.771382600,2.1230000e-04,-2.1230000e-04,1.4180e+02,1.980e+01,-1.980e+01,1.26,4.300e-01,-1.400e-01,0.1104,,,89.22,,,851.0,,,123.93,121.46,-39.32,6273.00,169.00,-225.00,-0.1400,0.2500,-0.3000,1.0440,0.3490,-0.1160,1.0990,0.1540,-0.1390,293.403230,45.493809,14.752
9101400,K06192.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.829019343,2.3670000e-06,-2.3670000e-06,2.7826e+05,5.640e+02,-5.640e+02,90.08,2.767e+01,-1.492e+01,0.0184,,,71.08,,,2492.0,,,9089.67,8256.71,-3678.95,6645.00,186.00,-255.00,-0.2400,0.2500,-0.3000,1.3280,0.4080,-0.2200,1.2060,0.1830,-0.1830,296.034850,45.490822,14.661
9119652,K06193.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.108099900,1.2200000e-05,-1.2200000e-05,3.8093e+05,3.151e+03,-3.151e+03,124.19,7.588e+01,-7.589e+01,0.0198,,,82.58,,,2212.0,,,5632.60,11371.95,-4883.05,5299.00,204.00,-167.00,-0.4400,0.3500,-0.2500,1.7690,1.0810,-1.0810,0.8370,0.1390,-0.1140,300.957030,45.449188,14.305
9145861,K06194.01,,CANDIDATE,CANDIDATE,0.9540,42.294739000,1.5690000e-03,-1.5690000e-03,2.5420e+02,1.240e+01,-1.240e+01,140.14,5.600e+00,-3.180e+01,0.3162,,,59.36,,,1083.0,,,324.71,40.09,-157.77,4926.00,47.00,-182.00,0.3600,0.1000,-0.2000,7.8490,0.3140,-1.7810,2.3510,0.2210,-0.8860,287.840420,45.599751,12.057
9145861,K06194.02,,FALSE POSITIVE,FALSE POSITIVE,,215.778765000,6.4390000e-03,-6.4390000e-03,3.7760e+02,6.550e+01,-6.550e+01,14.71,1.050e+00,-3.580e+00,0.8877,,,89.95,,,610.0,,,32.65,7.70,-16.02,4902.00,92.00,-142.00,0.2000,0.1600,-0.3200,7.0560,0.5020,-1.7160,1.9960,0.1940,-0.8520,287.840420,45.599751,12.057
9153823,K06195.01,,CANDIDATE,CANDIDATE,0.0000,1.444486083,6.9140000e-06,-6.9140000e-06,9.8070e+02,9.840e+01,-9.840e+01,1.73,1.200e-01,-1.400e-01,0.0205,,,87.69,,,1051.0,,,290.01,84.76,-72.08,4569.00,137.00,-137.00,-0.8800,0.3000,-0.3000,0.5590,0.0400,-0.0440,0.5530,0.0460,-0.0270,291.484950,45.545670,15.356
7100673,K04032.03,Kepler-1542 d,CONFIRMED,CANDIDATE,0.9970,5.992732650,2.3570000e-05,-2.3570000e-05,6.9800e+01,3.900e+00,-3.900e+00,0.91,1.400e-01,-1.300e-01,0.0632,,,88.08,,,1010.0,,,245.32,109.34,-76.88,5574.00,111.00,-100.00,0.1200,0.1500,-0.1500,1.0650,0.1660,-0.1500,0.9330,0.0670,-0.0530,285.728490,42.654530,12.639
7100673,K04032.04,Kepler-1542 e,CONFIRMED,CANDIDATE,1.0000,5.101106660,2.3550000e-05,-2.3550000e-05,6.5100e+01,3.700e+00,-3.700e+00,0.85,1.300e-01,-1.200e-01,0.0567,,,89.68,,,1065.0,,,304.80,135.84,-95.53,5574.00,111.00,-100.00,0.1200,0.1500,-0.1500,1.0650,0.1660,-0.1500,0.9330,0.0670,-0.0530,285.728490,42.654530,12.639
10089911,K04034.02,,CANDIDATE,CANDIDATE,0.2160,11.608935100,1.4850000e-04,-1.4850000e-04,1.9960e+02,2.890e+01,-2.890e+01,46.44,3.350e+00,-1.420e+01,0.1219,,,78.73,,,1496.0,,,1184.51,248.82,-640.60,6303.00,82.00,-75.00,0.2800,0.1500,-0.1500,3.5300,0.2540,-1.0800,1.7860,0.1580,-0.2360,297.124300,47.037022,13.487
4150496,K04046.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,94.224980000,3.0050000e-03,-3.0050000e-03,3.4630e+02,2.400e+01,-2.400e+01,1.84,5.700e-01,-1.900e-01,0.4020,,,87.73,,,387.0,,,5.28,4.75,-1.56,5880.00,159.00,-194.00,-0.1600,0.3000,-0.3000,0.8930,0.2740,-0.0910,0.9740,0.1200,-0.1200,289.714870,39.283871,15.534
3747817,K04103.02,,CANDIDATE,CANDIDATE,0.8680,14.237841700,3.1880000e-04,-3.1880000e-04,1.9300e+02,3.370e+01,-3.370e+01,1.10,1.000e-01,-4.000e-02,0.1095,,,89.17,,,629.0,,,37.02,10.57,-5.62,5273.00,105.00,-105.00,0.0000,0.1500,-0.1500,0.8010,0.0720,-0.0330,0.8610,0.0420,-0.0530,291.676820,38.874908,14.838
6129694,K04131.02,,FALSE POSITIVE,FALSE POSITIVE,,241.012200000,1.0520000e-01,-1.0520000e-01,2.1610e+02,7.640e+01,-7.640e+01,4.41,1.220e+00,-1.320e+00,0.9684,,,89.95,,,600.0,,,30.56,25.34,-17.75,7843.00,225.00,-311.00,0.0700,0.1700,-0.3700,2.9090,0.8090,-0.8670,2.0810,0.2820,-0.3880,293.718110,41.430939,13.205
8162789,K00521.02,,CANDIDATE,CANDIDATE,0.9780,10.820603400,1.5680000e-04,-1.5680000e-04,1.1670e+02,1.930e+01,-1.930e+01,1.19,3.500e-01,-1.900e-01,0.0958,,,88.57,,,885.0,,,145.06,129.87,-57.26,6032.00,189.00,-232.00,-0.1400,0.3000,-0.3000,1.0600,0.3120,-0.1680,0.9990,0.1530,-0.1260,290.735170,44.091320,14.633
9899315,K04181.02,,FALSE POSITIVE,FALSE POSITIVE,,164.689421000,3.7760000e-03,-3.7760000e-03,5.2100e+02,1.360e+02,-1.360e+02,2.24,8.200e-01,-2.100e-01,0.5940,,,89.95,,,340.0,,,3.15,3.33,-0.88,6089.00,153.00,-198.00,-0.1800,0.2400,-0.3000,0.9500,0.3470,-0.0880,1.0310,0.1320,-0.1320,295.199830,46.731731,15.377
4037428,K05993.01,,FALSE POSITIVE,FALSE POSITIVE,0.2920,4.264729569,1.5000000e-06,-1.5000000e-06,2.2672e+04,1.370e+02,-1.370e+02,29.95,8.570e+00,-1.141e+01,0.0495,,,85.27,,,1428.0,,,983.86,825.22,-645.98,6052.00,163.00,-163.00,-0.5800,0.3000,-0.2500,1.4170,0.4050,-0.5400,0.8870,0.1190,-0.0890,285.144960,39.186989,12.873
4049124,K05994.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,4.804469712,4.3200000e-07,-4.3200000e-07,1.3262e+05,1.610e+02,-1.610e+02,30.97,7.080e+00,-2.830e+00,0.0531,,,87.47,,,958.0,,,198.67,138.93,-53.51,5561.00,167.00,-167.00,-0.2200,0.3000,-0.3000,0.8090,0.1850,-0.0740,0.8640,0.0910,-0.0910,289.314210,39.131359,14.654
4275328,K05995.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,6.150529292,2.6550000e-06,-2.6550000e-06,2.4171e+03,9.400e+00,-9.400e+00,49.79,1.326e+01,-1.623e+01,0.0675,,,72.57,,,1421.0,,,964.26,765.61,-585.16,6691.00,190.00,-238.00,-0.5800,0.3000,-0.3000,1.5650,0.4170,-0.5100,1.0830,0.1630,-0.1340,294.686430,39.396561,13.303
4753561,K05996.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,4.944927575,8.0880000e-06,-8.0880000e-06,1.0287e+03,1.960e+01,-1.960e+01,19.43,5.500e-01,-9.400e-01,0.0504,,,70.33,,,728.0,,,66.56,9.01,-10.49,4428.00,79.00,-79.00,0.1400,0.1500,-0.1500,0.7010,0.0200,-0.0340,0.6970,0.0400,-0.0260,293.737150,39.825859,14.928
4912991,K05997.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,4.442517008,8.4400000e-07,-8.4400000e-07,2.5342e+04,7.870e+01,-7.870e+01,26.08,5.730e+00,-3.340e+00,0.0548,,,85.02,,,1258.0,,,593.85,379.79,-197.16,6316.00,155.00,-202.00,-0.1000,0.2500,-0.3000,1.1190,0.2460,-0.1430,1.1090,0.1440,-0.1290,288.472140,40.087662,11.297
5613330,K00649.02,,CANDIDATE,CANDIDATE,0.6160,10.209026800,1.8790000e-04,-1.8790000e-04,3.6700e+01,4.400e+00,-4.400e+00,0.92,1.700e-01,-1.300e-01,0.1014,,,89.01,,,1058.0,,,296.42,148.26,-100.16,6188.00,110.00,-135.00,0.4400,0.0500,-0.1500,1.5240,0.2780,-0.2280,1.3300,0.1000,-0.1000,289.773250,40.800720,13.310
5036966,K05998.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,62.735643900,1.0740000e-04,-1.0740000e-04,2.4370e+05,2.710e+02,-2.710e+02,90.12,2.610e+01,-2.873e+01,0.3105,,,89.32,,,590.0,,,28.65,26.07,-17.13,6211.00,219.00,-219.00,-0.3400,0.3000,-0.3000,1.4400,0.4170,-0.4590,1.0130,0.1690,-0.1230,297.953580,40.153252,14.270
5254230,K05999.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,7.035518449,8.0270000e-06,-8.0270000e-06,2.1390e+03,2.730e+01,-2.730e+01,24.91,2.810e+00,-2.520e+00,0.0631,,,77.34,,,782.0,,,88.60,34.71,-25.18,5288.00,157.00,-157.00,-0.6400,0.3500,-0.3000,0.7100,0.0800,-0.0720,0.6750,0.0840,-0.0340,284.048430,40.408539,14.884
3545840,K06102.01,,CANDIDATE,CANDIDATE,,54.291633600,8.2700000e-04,-8.2700000e-04,9.7800e+01,1.320e+01,-1.320e+01,1.67,1.060e+00,-3.500e-01,0.3102,,,89.38,,,665.0,,,46.21,88.28,-20.75,6711.00,140.00,-218.00,-0.0200,0.2300,-0.3600,1.5650,0.9970,-0.3240,1.3530,0.2880,-0.2500,291.752040,38.662540,10.915
3634051,K06103.01,Kepler-1981 b,CONFIRMED,CANDIDATE,0.0000,453.542120000,3.5010000e-03,-3.5010000e-03,8.6100e+02,1.860e+01,-1.860e+01,9.23,1.760e+00,-4.100e+00,1.3292,,,89.78,,,390.0,,,5.45,2.74,-3.85,5874.00,87.00,-79.00,0.1200,0.1500,-0.1500,3.0060,0.5720,-1.3350,1.5190,0.1500,-0.3760,287.975460,38.740280,13.436
7967517,K07860.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.579516759,3.6290000e-06,-3.6290000e-06,2.7000e+01,3.900e+00,-3.900e+00,0.60,2.000e-01,-8.000e-02,0.0140,,,76.21,,,2484.0,,,8953.61,8451.18,-3243.26,6339.00,175.00,-241.00,-0.1800,0.2500,-0.3000,1.1020,0.3530,-0.1510,1.0750,0.1690,-0.1390,294.416930,43.799587,13.559
3634051,K06103.02,,CANDIDATE,CANDIDATE,0.7550,122.805441600,9.1810000e-04,-9.1810000e-04,3.1300e+02,3.370e+01,-3.370e+01,118.62,2.257e+01,-5.268e+01,0.5563,,,88.94,,,602.0,,,31.11,15.64,-22.00,5874.00,87.00,-79.00,0.1200,0.1500,-0.1500,3.0060,0.5720,-1.3350,1.5190,0.1500,-0.3760,287.975460,38.740280,13.436
3761319,K06104.01,,FALSE POSITIVE,FALSE POSITIVE,0.2280,16.248086500,1.6320000e-04,-1.6320000e-04,4.3870e+02,2.280e+01,-2.280e+01,2.38,6.400e-01,-3.500e-01,0.1189,,,81.92,,,704.0,,,58.10,47.16,-20.06,5729.00,172.00,-155.00,-0.3000,0.3000,-0.3000,0.9230,0.2480,-0.1340,0.8480,0.1200,-0.0700,295.059940,38.855911,14.708
3761319,K06104.02,,FALSE POSITIVE,FALSE POSITIVE,,466.940700000,1.4970000e-01,-1.4970000e-01,9.7920e+02,7.310e+01,-7.310e+01,2.90,1.160e+00,-3.700e-01,1.1156,,,89.95,,,230.0,,,0.66,0.80,-0.21,5729.00,171.00,-145.00,-0.3000,0.3200,-0.2600,0.9230,0.3720,-0.1170,0.8480,0.1270,-0.0630,295.059940,38.855911,14.708
3762553,K06105.01,,FALSE POSITIVE,FALSE POSITIVE,,289.788624000,7.0310000e-03,-7.0310000e-03,4.7390e+02,7.620e+01,-7.620e+01,5.51,1.920e+00,-1.470e+00,1.0558,,,89.95,,,537.0,,,19.60,20.37,-10.60,8057.00,239.00,-312.00,-0.1600,0.2300,-0.3600,2.4070,0.8350,-0.6420,1.8680,0.2330,-0.3290,295.328280,38.847500,10.924
3965879,K06106.01,,FALSE POSITIVE,FALSE POSITIVE,,55.004029060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.475400,39.003880,13.335
